"","Date","ConcLow","ConcHigh","Uncen","ConcAve","Julian","Month","Day","DecYear","MonthSeq","waterYear","SinDY","CosDY"
"82",1988-08-10,0.01,0.01,1,0.01,50625,8,223,1988.60701275046,1664,1988,-0.622850458534969,-0.78234091437351
"83",1988-09-07,0.02,0.02,1,0.02,50653,9,251,1988.6835154827,1665,1988,-0.914010360466836,-0.40569084406637
"84",1988-09-13,NA,0.01,0,0.005,50659,9,257,1988.69990892532,1665,1988,-0.950879528983148,-0.309561175473906
"85",1988-12-20,0.06,0.06,1,0.06,50757,12,355,1988.96766848816,1668,1989,-0.2017505351942,0.979436941078319
"86",1989-03-15,0.02,0.02,1,0.02,50842,3,75,1989.200456621,1671,1989,0.951939181221246,0.306287112454677
"87",1989-06-28,0.02,0.02,1,0.02,50947,6,180,1989.48812785388,1674,1989,0.0745257340212961,-0.997219090756182
"88",1989-09-27,0.03,0.03,1,0.03,51038,9,271,1989.73744292237,1677,1989,-0.996889131893939,-0.0788166144397806
"89",1989-11-15,NA,0.01,0,0.005,51087,11,320,1989.87168949772,1679,1990,-0.72166093154425,0.692246704493914
"90",1989-12-19,0.03,0.03,1,0.03,51121,12,354,1989.96484018265,1680,1990,-0.219123109812078,0.975697218785769
"91",1990-01-10,0.03,0.03,1,0.03,51143,1,10,1990.02511415525,1681,1990,0.157142852693235,0.987575882576844
"92",1990-02-15,0.01,0.01,1,0.01,51179,2,46,1990.12374429224,1682,1990,0.701505868013983,0.71266367743975
"93",1990-04-10,0.01,0.01,1,0.01,51233,4,101,1990.27168949772,1684,1990,0.990728361645356,-0.135857695518172
"94",1990-06-12,NA,0.01,0,0.005,51296,6,164,1990.44429223744,1686,1990,0.342918656931298,-0.939365101932382
"95",1990-09-11,NA,0.01,0,0.005,51387,9,255,1990.69360730594,1689,1990,-0.937880639590623,-0.346958075105746
"96",1990-12-12,0.04,0.04,1,0.04,51479,12,347,1990.94566210046,1692,1991,-0.334820842411604,0.942281806832109
"97",1991-03-11,0.04,0.04,1,0.04,51568,3,71,1991.18949771689,1695,1991,0.928610079359601,0.371057031346605
"98",1991-06-11,0.05,0.05,1,0.05,51660,6,163,1991.44155251142,1698,1991,0.359037475892104,-0.933323143881596
"99",1991-09-10,NA,0.01,0,0.005,51751,9,254,1991.69086757991,1701,1991,-0.931769369535911,-0.363050743002476
"100",1991-12-18,0.03,0.03,1,0.03,51850,12,353,1991.96210045662,1704,1992,-0.235885668085716,0.97178081458308
"101",1992-03-16,0.03,0.03,1,0.03,51939,3,76,1992.20537340619,1707,1992,0.960945605517808,0.276737318112343
"102",1992-06-16,0.02,0.02,1,0.02,52031,6,168,1992.45673952641,1710,1992,0.268478865028374,-0.963285575015569
"103",1992-09-16,0.04,0.04,1,0.04,52123,9,260,1992.70810564663,1713,1992,-0.965554572035955,-0.260200631091594
"104",1992-12-16,0.05,0.05,1,0.05,52214,12,351,1992.95673952641,1716,1993,-0.268478865028056,0.963285575015658
"105",1993-03-16,0.02,0.02,1,0.02,52304,3,76,1993.20319634703,1719,1993,0.957070370311377,0.289855664550556
"106",1993-06-24,0.01,0.01,1,0.01,52404,6,176,1993.47716894977,1722,1993,0.142960224280169,-0.989728434609092
"107",1993-09-15,0.03,0.03,1,0.03,52487,9,259,1993.70456621005,1725,1993,-0.959529706381995,-0.281607426341144
"108",1993-12-15,0.03,0.03,1,0.03,52578,12,350,1993.95388127854,1728,1994,-0.285734191419525,0.958308912540121
"109",1994-03-15,0.03,0.03,1,0.03,52668,3,75,1994.200456621,1731,1994,0.951939181221143,0.306287112454996
"110",1994-06-14,0.03,0.03,1,0.03,52759,6,166,1994.4497716895,1734,1994,0.310380982877258,-0.950612247695214
"111",1994-09-14,0.02,0.02,1,0.02,52851,9,258,1994.70182648402,1737,1994,-0.954540132776529,-0.298082429738767
"112",1994-12-13,0.03,0.03,1,0.03,52941,12,348,1994.94840182648,1740,1995,-0.318551402750635,0.947905588023197
"113",1995-03-16,0.02,0.02,1,0.02,53034,3,76,1995.20319634703,1743,1995,0.95707037031176,0.289855664549292
"114",1995-06-14,0.02,0.02,1,0.02,53124,6,166,1995.4497716895,1746,1995,0.31038098287836,-0.950612247694855
"115",1995-09-13,NA,0.02,0,0.01,53215,9,257,1995.69908675799,1749,1995,-0.949267708328535,-0.314469104881055
"116",1996-02-20,NA,0.02,0,0.01,53375,2,51,1996.13706739526,1754,1996,0.758637870797484,0.651512533257695
"117",1996-03-22,NA,0.02,0,0.01,53406,3,82,1996.22176684882,1755,1996,0.984306881274491,0.176465190549542
"118",1996-04-01,NA,0.02,0,0.01,53416,4,92,1996.24908925319,1756,1996,0.999983627165352,0.00572235976024422
"119",1996-05-13,NA,0.02,0,0.01,53458,5,134,1996.36384335155,1757,1996,0.754897260642302,-0.655843064974197
"120",1996-06-10,NA,0.02,0,0.01,53486,6,162,1996.44034608379,1758,1996,0.366101877000748,-0.930574777036498
"121",1996-07-17,0.03,0.03,1,0.03,53523,7,199,1996.54143897996,1759,1996,-0.25743692941026,-0.966295103669587
"122",1996-08-16,0.03,0.03,1,0.03,53553,8,229,1996.62340619308,1760,1996,-0.699990346548197,-0.714152305001766
"123",1996-09-24,NA,0.02,0,0.01,53592,9,268,1996.72996357013,1761,1996,-0.992085987093895,-0.125560321009195
"124",1996-10-10,NA,0.02,0,0.01,53608,10,284,1996.77367941712,1762,1997,-0.988952335534809,0.148233862663852
"125",1996-11-15,NA,0.02,0,0.01,53644,11,320,1996.87204007286,1763,1997,-0.720134350418072,0.693834646978617
"126",1996-12-17,0.03,0.03,1,0.03,53676,12,352,1996.95947176685,1764,1997,-0.251903226222586,0.967752429404676
"127",1997-01-06,0.02,0.02,1,0.02,53696,1,6,1997.01415525114,1765,1997,0.0888228547352454,0.996047438868592
"128",1997-02-11,NA,0.02,0,0.01,53732,2,42,1997.11278538813,1766,1997,0.650810522779954,0.759240188240113
"129",1997-03-11,NA,0.02,0,0.01,53760,3,71,1997.18949771689,1767,1997,0.928610079359722,0.371057031346303
"130",1997-04-14,NA,0.02,0,0.01,53794,4,105,1997.28264840183,1768,1997,0.979033298752839,-0.203700269840604
"131",1997-04-28,NA,0.02,0,0.01,53808,4,119,1997.32100456621,1768,1997,0.902121580374555,-0.431481928036987
"132",1997-05-08,NA,0.02,0,0.01,53818,5,129,1997.34840182648,1769,1997,0.814878423613248,-0.579631913139354
"133",1997-05-22,NA,0.02,0,0.01,53832,5,143,1997.38675799087,1769,1997,0.652986127474047,-0.75736986824566
"134",1997-06-05,NA,0.02,0,0.01,53846,6,157,1997.42511415525,1770,1997,0.453351300925837,-0.891331923555334
"135",1997-06-20,NA,0.02,0,0.01,53861,6,172,1997.46621004566,1770,1997,0.210717170372953,-0.977547070022726
"136",1997-07-14,NA,0.02,0,0.01,53885,7,196,1997.53196347032,1771,1997,-0.199485076228253,-0.979900864558353
"137",1997-07-29,0.02,0.02,1,0.02,53900,7,211,1997.57305936073,1771,1997,-0.443092624450525,-0.896475836906688
"138",1997-08-12,0.04,0.04,1,0.04,53914,8,225,1997.61141552511,1772,1997,-0.644251638244278,-0.764813589457957
"139",1997-09-23,NA,0.02,0,0.01,53956,9,267,1997.72648401826,1773,1997,-0.989104034662299,-0.147218234654414
"140",1997-10-23,0.02,0.02,1,0.02,53986,10,297,1997.80867579909,1774,1998,-0.932807138311521,0.360375974109084
"141",1997-11-20,NA,0.02,0,0.01,54014,11,325,1997.88538812785,1775,1998,-0.659480620389833,0.751721565029393
"142",1997-12-12,NA,0.02,0,0.01,54036,12,347,1997.94566210046,1776,1998,-0.334820842410675,0.942281806832439
"143",1998-01-15,NA,0.02,0,0.01,54070,1,15,1998.03881278539,1777,1998,0.241457899325272,0.970411295716114
"144",1998-02-09,0.03,0.03,1,0.03,54095,2,40,1998.10730593607,1778,1998,0.624290582057981,0.781192210120984
"145",1998-03-19,0.03,0.03,1,0.03,54133,3,79,1998.21141552511,1779,1998,0.970756672629961,0.240065579674401
"146",1998-04-07,0.03,0.03,1,0.03,54152,4,98,1998.26347031963,1780,1998,0.996420467763388,-0.0845355039151621
"147",1998-05-21,0.06,0.06,1,0.06,54196,5,142,1998.38401826484,1781,1998,0.665926257817015,-0.746017572949744
"148",1998-06-09,0.03,0.03,1,0.03,54215,6,161,1998.43607305936,1782,1998,0.390951197325913,-0.920411408724074
"149",1998-07-30,NA,0.02,0,0.01,54266,7,212,1998.57579908676,1783,1998,-0.458458333362471,-0.888715903183073
"150",1998-08-13,0.08,0.08,1,0.08,54280,8,226,1998.61415525114,1784,1998,-0.657321194120058,-0.7536105411687
"151",1998-09-15,0.05,0.05,1,0.05,54313,9,259,1998.70456621005,1785,1998,-0.959529706382413,-0.28160742633972
"152",1998-10-22,NA,0.02,0,0.01,54350,10,296,1998.80593607306,1786,1999,-0.938872212860623,0.34426583902298
"153",1998-11-13,0.03,0.03,1,0.03,54372,11,318,1998.86621004566,1787,1999,-0.745061523020235,0.666995747298862
"154",1998-12-28,NA,0.02,0,0.01,54417,12,363,1998.98949771689,1788,1999,-0.0659399119103681,0.997823595640659
"155",1999-01-21,0.05,0.05,1,0.05,54441,1,21,1999.05525114155,1789,1999,0.340222178507517,0.940345079878445
"156",1999-02-26,0.02,0.02,1,0.02,54477,2,57,1999.15388127854,1790,1999,0.823109214872685,0.567883104513307
"157",1999-03-17,NA,0.02,0,0.01,54496,3,77,1999.20593607306,1791,1999,0.961917958796432,0.273338326154429
"158",1999-04-09,NA,0.02,0,0.01,54519,4,100,1999.26894977169,1792,1999,0.992920141447268,-0.118783806591376
"159",1999-05-17,NA,0.02,0,0.01,54557,5,138,1999.37305936073,1793,1999,0.715676035353526,-0.698432396456994
"160",1999-06-04,0.03,0.03,1,0.03,54575,6,156,1999.42237442922,1794,1999,0.468626945891469,-0.88339616570621
"161",1999-07-08,NA,0.02,0,0.01,54609,7,190,1999.51552511416,1795,1999,-0.097392541866766,-0.995246046356744
"162",1999-08-05,NA,0.02,0,0.01,54637,8,218,1999.59223744292,1796,1999,-0.547643244507026,-0.836711943709314
"163",1999-09-14,NA,0.02,0,0.01,54677,9,258,1999.70182648402,1797,1999,-0.954540132776429,-0.298082429739087
"164",1999-10-08,NA,0.02,0,0.01,54701,10,282,1999.76757990868,1798,2000,-0.993905734661427,0.110233346166797
"165",1999-11-08,0.02,0.02,1,0.02,54732,11,313,1999.85251141553,1799,2000,-0.799641590773618,0.600477581850511
"166",1999-12-09,0.02,0.02,1,0.02,54763,12,344,1999.93744292237,1800,2000,-0.383014738018017,0.923742231610632
"167",2000-01-29,NA,0.02,0,0.01,54814,1,29,2000.07695810565,1801,2000,0.464918042539212,0.885353722374005
"168",2000-02-24,NA,0.02,0,0.01,54840,2,55,2000.14799635701,1802,2000,0.801553298875702,0.597923330420781
"169",2000-03-21,NA,0.02,0,0.01,54866,3,81,2000.21903460838,1803,2000,0.981132581745366,0.193336124502569
"170",2000-04-24,NA,0.02,0,0.01,54900,4,115,2000.31193078324,1804,2000,0.925242285924894,-0.379376741955113
"171",2000-05-17,NA,0.02,0,0.01,54923,5,138,2000.3747723133,1805,2000,0.70811764262389,-0.706094472577703
"172",2000-06-27,0.02,0.02,1,0.02,54964,6,179,2000.48679417122,1806,2000,0.0828794915184936,-0.99655957668653
"173",2000-07-18,NA,0.02,0,0.01,54985,7,200,2000.5441712204,1807,2000,-0.273986735879486,-0.961733470646678
"174",2000-08-29,NA,0.02,0,0.01,55027,8,242,2000.65892531876,1808,2000,-0.840690576122213,-0.54151579406265
"175",2000-09-22,NA,0.02,0,0.01,55051,9,266,2000.72449908925,1809,2000,-0.987191101047811,-0.159542251494738
"176",2000-10-24,0.03,0.03,1,0.03,55083,10,298,2000.81193078324,1810,2001,-0.925242285924769,0.379376741955418
"177",2000-11-17,NA,0.04,0,0.02,55107,11,322,2000.87750455373,1811,2001,-0.695892249310333,0.718146208894683
"178",2000-12-20,NA,0.04,0,0.02,55140,12,355,2000.96766848816,1812,2001,-0.201750535195344,0.979436941078083
"179",2001-01-19,NA,0.04,0,0.02,55170,1,19,2001.0497716895,1813,2001,0.307652369964647,0.951498827773916
"180",2001-02-27,NA,0.04,0,0.02,55209,2,58,2001.15662100457,1814,2001,0.832762436493563,0.553630494432256
"181",2001-03-20,NA,0.04,0,0.02,55230,3,80,2001.21415525114,1815,2001,0.974745178877537,0.223320031020503
"182",2001-04-12,NA,0.04,0,0.02,55253,4,103,2001.27716894977,1816,2001,0.98546481591998,-0.169879653236634
"183",2001-05-17,NA,0.04,0,0.02,55288,5,138,2001.37305936073,1817,2001,0.715676035353873,-0.698432396456637
"184",2001-06-11,NA,0.04,0,0.02,55313,6,163,2001.44155251142,1818,2001,0.35903747589273,-0.933323143881356
"185",2001-07-31,NA,0.04,0,0.02,55363,7,213,2001.57853881279,1819,2001,-0.473688191175465,-0.880692623757527
"186",2001-08-28,NA,0.04,0,0.02,55391,8,241,2001.65525114155,1820,2001,-0.827966494293313,-0.560777571170283
"187",2001-09-17,NA,0.04,0,0.02,55411,9,261,2001.7100456621,1821,2001,-0.968654471247351,-0.248411987095055
"188",2001-11-13,NA,0.04,0,0.02,55468,11,318,2001.86621004566,1823,2002,-0.745061523020127,0.666995747298984
"189",2002-01-24,0.014,0.014,1,0.014,55540,1,24,2002.06347031963,1825,2002,0.388308899938697,0.921529271498415
"190",2002-02-25,NA,0.04,0,0.02,55572,2,56,2002.15114155251,1826,2002,0.813212088228138,0.581967438573354
"191",2002-03-21,NA,0.04,0,0.02,55596,3,81,2002.21689497717,1827,2002,0.9784448470912,0.206508307824836
"192",2002-04-25,NA,0.04,0,0.02,55631,4,116,2002.31278538813,1828,2002,0.923191840116466,-0.384339467583507
"193",2002-05-22,NA,0.04,0,0.02,55658,5,143,2002.38675799087,1829,2002,0.652986127474301,-0.757369868245441
"194",2002-06-19,NA,0.04,0,0.02,55686,6,171,2002.46347031963,1830,2002,0.227512816225244,-0.97377508617404
"195",2002-07-17,NA,0.04,0,0.02,55714,7,199,2002.5401826484,1831,2002,-0.249801282514985,-0.968297123435709
"196",2002-09-18,NA,0.04,0,0.02,55777,9,262,2002.71278538813,1833,2002,-0.972786958642425,-0.231701387771461
"197",2002-11-13,NA,0.04,0,0.02,55833,11,318,2002.86621004566,1835,2003,-0.745061523019686,0.666995747299476
"198",2003-01-21,NA,0.04,0,0.02,55902,1,21,2003.05525114155,1837,2003,0.34022217850658,0.940345079878784
"199",2003-02-12,NA,0.04,0,0.02,55924,2,43,2003.11552511416,1838,2003,0.663783169945802,0.747925065295115
"200",2003-03-19,NA,0.04,0,0.02,55959,3,79,2003.21141552511,1839,2003,0.970756672629881,0.240065579674727
"201",2003-04-14,NA,0.04,0,0.02,55985,4,105,2003.28264840183,1840,2003,0.979033298752772,-0.203700269840923
"202",2003-05-20,NA,0.04,0,0.02,56021,5,141,2003.38127853881,1841,2003,0.678669059838651,-0.734444216545901
"203",2003-06-17,NA,0.04,0,0.02,56049,6,169,2003.45799086758,1842,2003,0.260896900124092,-0.965366669978636
"204",2003-07-22,NA,0.04,0,0.02,56084,7,204,2003.55388127854,1843,2003,-0.332116029198602,-0.943238539898234
"205",2003-09-23,NA,0.04,0,0.02,56147,9,267,2003.72648401826,1845,2003,-0.989104034662347,-0.147218234654093
"206",2003-11-20,NA,0.04,0,0.02,56205,11,325,2003.88538812785,1847,2004,-0.659480620390956,0.751721565028408
"207",2004-01-14,NA,0.04,0,0.02,56260,1,14,2004.03597449909,1849,2004,0.224114612604797,0.974562794496589
"208",2004-02-24,NA,0.04,0,0.02,56301,2,55,2004.14799635701,1850,2004,0.801553298876195,0.597923330420122
"209",2004-03-17,NA,0.04,0,0.02,56323,3,77,2004.20810564663,1851,2004,0.965554572035565,0.260200631093041
"210",2004-04-23,NA,0.04,0,0.02,56360,4,114,2004.30919854281,1852,2004,0.931618455605006,-0.363437825736596
"211",2004-05-27,NA,0.04,0,0.02,56394,5,148,2004.40209471767,1853,2004,0.577086774283079,-0.816682836202372
"212",2004-06-24,NA,0.04,0,0.02,56422,6,176,2004.47859744991,1854,2004,0.134071246824623,-0.990971695244062
"213",2004-07-29,NA,0.04,0,0.02,56457,7,211,2004.57422586521,1855,2004,-0.449651261851087,-0.893204199898167
"214",2004-09-27,NA,0.04,0,0.02,56517,9,271,2004.73816029144,1857,2004,-0.997234259222655,-0.0743224880681654
"215",2004-10-18,NA,0.04,0,0.02,56538,10,292,2004.79553734062,1858,2005,-0.95934628162153,0.282231663600922
"216",2004-11-16,NA,0.04,0,0.02,56567,11,321,2004.8747723133,1859,2005,-0.70811764262436,0.706094472577232
"217",2004-12-16,NA,0.04,0,0.02,56597,12,351,2004.95673952641,1860,2005,-0.268478865029181,0.963285575015344
"218",2005-01-13,NA,0.04,0,0.02,56625,1,13,2005.03333333333,1861,2005,0.207911690816314,0.978147600734113
"219",2005-01-27,NA,0.04,0,0.02,56639,1,27,2005.07168949772,1861,2005,0.435360247169022,0.900256327489525
"220",2005-02-10,NA,0.04,0,0.02,56653,2,41,2005.1100456621,1862,2005,0.637645026409293,0.770330331932666
"221",2005-02-23,NA,0.04,0,0.02,56666,2,54,2005.14566210046,1862,2005,0.792697922197435,0.609614635769081
"222",2005-03-15,NA,0.04,0,0.02,56686,3,75,2005.200456621,1863,2005,0.95193918122114,0.306287112455006
"223",2005-04-07,NA,0.04,0,0.02,56709,4,98,2005.26347031963,1864,2005,0.996420467763459,-0.0845355039143321
"224",2005-04-27,NA,0.04,0,0.02,56729,4,118,2005.31826484018,1864,2005,0.909415173430321,-0.415889459273374
"225",2005-05-11,NA,0.04,0,0.02,56743,5,132,2005.35662100457,1865,2005,0.783871634503188,-0.620922910369154
