"","Date","ConcLow","ConcHigh","Uncen","ConcAve","Julian","Month","Day","DecYear","MonthSeq","waterYear","SinDY","CosDY"
"49",1986-03-27,38,38,1,38,49758,3,87,1986.23333333333,1635,1986,0.994521895368228,0.104528463268087
"50",1986-03-28,41,41,1,41,49759,3,88,1986.23607305936,1635,1986,0.996173831884241,0.0873939166593821
"51",1986-03-29,38,38,1,38,49760,3,89,1986.23881278539,1635,1986,0.997530580594832,0.0702334733452443
"52",1986-03-30,39,39,1,39,49761,3,90,1986.24155251142,1635,1986,0.998591739465789,0.0530522183390058
"53",1986-03-31,46,46,1,46,49762,3,91,1986.24429223744,1635,1986,0.999356994053062,0.0358552428136965
"54",1986-04-01,53.5,53.5,1,53.5,49763,4,92,1986.24703196347,1636,1986,0.999826117595038,0.0186476426079394
"55",1986-04-02,44,44,1,44,49764,4,93,1986.2497716895,1636,1986,0.999998971080387,0.00143451670141013
"56",1986-04-03,47,47,1,47,49765,4,94,1986.25251141553,1636,1986,0.999875503288855,-0.0157790342815585
"57",1986-04-04,49,49,1,49,49766,4,95,1986.25525114155,1636,1986,0.999455750806647,-0.0329879095961305
"58",1986-04-05,45,45,1,45,49767,4,96,1986.25799086758,1636,1986,0.99873983801539,-0.0501870098829694
"59",1986-04-06,49,49,1,49,49768,4,97,1986.26073059361,1636,1986,0.997727977055524,-0.067371238675654
"60",1986-04-07,40,40,1,40,49769,4,98,1986.26347031963,1636,1986,0.996420467763443,-0.0845355039145137
"61",1986-04-08,49,49,1,49,49770,4,99,1986.26621004566,1636,1986,0.994817697582278,-0.10167471945914
"62",1986-04-09,43,43,1,43,49771,4,100,1986.26894977169,1636,1986,0.992920141447208,-0.11878380659188
"63",1986-04-10,48,48,1,48,49772,4,101,1986.27168949772,1636,1986,0.990728361645468,-0.135857695517356
"64",1986-04-11,46,46,1,46,49773,4,102,1986.27442922374,1636,1986,0.988243007648254,-0.152891326877403
"65",1986-04-12,42,42,1,42,49774,4,103,1986.27716894977,1636,1986,0.98546481591981,-0.169879653237625
"66",1986-04-13,48,48,1,48,49775,4,104,1986.2799086758,1636,1986,0.982394609698642,-0.186817640588498
"67",1986-04-14,52.5,52.5,1,52.5,49776,4,105,1986.28264840183,1636,1986,0.979033298752837,-0.203700269840614
"68",1986-04-15,56.3,56.3,1,56.3,49777,4,106,1986.28538812785,1636,1986,0.97538187911137,-0.220522538306571
"69",1986-04-16,52,52,1,52,49778,4,107,1986.28812785388,1636,1986,0.971441432768254,-0.237279461186934
"70",1986-04-17,49,49,1,49,49779,4,108,1986.29086757991,1636,1986,0.967213127363153,-0.25396607304203
"71",1986-04-18,47,47,1,47,49780,4,109,1986.29360730594,1636,1986,0.962698215834704,-0.270577429266887
"72",1986-04-19,69,69,1,69,49781,4,110,1986.29634703196,1636,1986,0.95789803604768,-0.287108607561663
"73",1986-04-20,62,62,1,62,49782,4,111,1986.29908675799,1636,1986,0.952814010399962,-0.303554709377964
"74",1986-04-21,60,60,1,60,49783,4,112,1986.30182648402,1636,1986,0.94744764539758,-0.319910861382638
"75",1986-04-22,63,63,1,63,49784,4,113,1986.30456621005,1636,1986,0.941800531209687,-0.336172216896566
"76",1986-04-23,77,77,1,77,49785,4,114,1986.30730593607,1636,1986,0.935874341198645,-0.352333957327424
"77",1986-04-24,79,79,1,79,49786,4,115,1986.3100456621,1636,1986,0.929670831423121,-0.368391293601034
"78",1986-04-25,78,78,1,78,49787,4,116,1986.31278538813,1636,1986,0.923191840116333,-0.384339467583825
"79",1986-04-26,81,81,1,81,49788,4,117,1986.31552511416,1636,1986,0.916439287142506,-0.400173753489324
"80",1986-04-27,81,81,1,81,49789,4,118,1986.31826484018,1636,1986,0.909415173430245,-0.41588945927354
"81",1986-04-28,84,84,1,84,49790,4,119,1986.32100456621,1636,1986,0.90212158037455,-0.431481928036996
"82",1986-04-29,86,86,1,86,49791,4,120,1986.32374429224,1636,1986,0.894560669225995,-0.44694653939139
"83",1986-04-30,108,108,1,108,49792,4,121,1986.32648401826,1636,1986,0.886734680444133,-0.462278710841892
"84",1986-05-01,88,88,1,88,49793,5,122,1986.32922374429,1637,1986,0.878645933039991,-0.477473899131966
"85",1986-05-02,80,80,1,80,49794,5,123,1986.33196347032,1637,1986,0.870296823883183,-0.492527601601011
"86",1986-05-03,84,84,1,84,49795,5,124,1986.33470319635,1637,1986,0.861689826994017,-0.507435357513666
"87",1986-05-04,83,83,1,83,49796,5,125,1986.33744292237,1637,1986,0.852827492812293,-0.52219274937852
"88",1986-05-05,83,83,1,83,49797,5,126,1986.3401826484,1637,1986,0.843712447439872,-0.536795404260339
"89",1986-05-06,76,76,1,76,49798,5,127,1986.34292237443,1637,1986,0.834347391860493,-0.551238995078898
"90",1986-06-02,79,79,1,79,49825,6,154,1986.41689497717,1638,1986,0.498757157634629,-0.866741771064615
"91",1986-06-16,91,91,1,91,49839,6,168,1986.45525114155,1638,1986,0.277475445743845,-0.960732729227674
"92",1986-08-25,67,67,1,67,49909,8,238,1986.64703196347,1640,1986,-0.797915511239283,-0.602769306554136
"93",1986-09-23,68,68,1,68,49938,9,267,1986.72648401826,1641,1986,-0.9891040346623,-0.147218234654405
"94",1986-10-21,56,56,1,56,49966,10,295,1986.80319634703,1642,1987,-0.944659079310953,0.328053690537666
"95",1986-10-22,62,62,1,62,49967,10,296,1986.80593607306,1642,1987,-0.938872212860847,0.344265839022369
"96",1986-11-21,34,34,1,34,49997,11,326,1986.88812785388,1643,1987,-0.646443260191301,0.762962064163902
"97",1986-12-16,40,40,1,40,50022,12,351,1986.95662100457,1644,1987,-0.269196144196881,0.963085373136532
"98",1987-01-16,29,29,1,29,50053,1,16,1987.04155251142,1645,1987,0.258126159983709,0.966111217993076
"99",1987-01-22,26,26,1,26,50059,1,22,1987.05799086758,1645,1987,0.356358265688419,0.934349392077472
"100",1987-02-19,103,103,1,103,50087,2,50,1987.13470319635,1646,1987,0.74887650378296,0.662709575969602
"101",1987-03-09,129.6,129.6,1,129.6,50105,3,69,1987.18401826484,1647,1987,0.91528740469091,0.402801398724209
"102",1987-03-25,63,63,1,63,50121,3,85,1987.22785388128,1647,1987,0.99033450426262,0.138699566210249
"103",1987-04-23,80,80,1,80,50150,4,114,1987.30730593607,1648,1987,0.935874341199053,-0.35233395732634
"104",1987-05-18,100,100,1,100,50175,5,139,1987.37579908676,1649,1987,0.70354763463618,-0.710648102648446
"105",1987-06-17,132,132,1,132,50205,6,169,1987.45799086758,1650,1987,0.260896900123759,-0.965366669978726
"106",1987-07-13,112.5,112.5,1,112.5,50231,7,195,1987.52922374429,1651,1987,-0.182588137782228,-0.983189489336221
"107",1987-07-21,127,127,1,127,50239,7,203,1987.55114155251,1651,1987,-0.315830521698993,-0.948815620425455
"108",1987-08-17,111,111,1,111,50266,8,230,1987.62511415525,1652,1987,-0.707613777670915,-0.706599420924117
"109",1987-08-21,100,100,1,100,50270,8,234,1987.63607305936,1652,1987,-0.754552703993869,-0.656239450883243
"110",1987-09-21,54,54,1,54,50301,9,265,1987.72100456621,1653,1987,-0.983450403446037,-0.181177548172579
"111",1987-10-22,45,45,1,45,50332,10,296,1987.80593607306,1654,1988,-0.93887221286062,0.34426583902299
"112",1987-11-16,36,36,1,36,50357,11,321,1987.87442922374,1655,1988,-0.709638120617964,0.704566347312873
"113",1987-11-19,51,51,1,51,50360,11,324,1987.88264840183,1655,1988,-0.672322562249995,0.74025831456972
"114",1987-11-27,32,32,1,32,50368,11,332,1987.90456621005,1655,1988,-0.564335563738051,0.825545499352069
"115",1987-12-17,21,21,1,21,50388,12,352,1987.95936073059,1656,1988,-0.252578328347149,0.967576450751753
"116",1988-01-11,42,42,1,42,50413,1,11,1988.02777777778,1657,1988,0.173648177666335,0.984807753012313
"117",1988-01-22,82,82,1,82,50424,1,22,1988.05783242259,1657,1988,0.35542790775091,0.934703697645307
"118",1988-02-19,39,39,1,39,50452,2,50,1988.13433515483,1658,1988,0.747342004780475,0.664439559245761
"119",1988-03-16,69,69,1,69,50478,3,76,1988.20537340619,1659,1988,0.960945605518084,0.276737318111387
"120",1988-05-19,46,46,1,46,50542,5,140,1988.38023679417,1661,1988,0.68346177335644,-0.729986304228011
"121",1988-07-18,103,103,1,103,50602,7,200,1988.5441712204,1663,1988,-0.27398673587886,-0.961733470646856
"122",1988-08-24,113,113,1,113,50639,8,237,1988.64526411658,1664,1988,-0.791171039099914,-0.611594953289808
"123",1988-08-26,115,115,1,115,50641,8,239,1988.65072859745,1664,1988,-0.81169933721593,-0.584075496800901
"124",1988-09-19,45,45,1,45,50665,9,263,1988.71630236794,1665,1988,-0.977669137941195,-0.210150081411643
"125",1988-09-28,48,48,1,48,50674,9,272,1988.74089253188,1665,1988,-0.998363158804267,-0.0571926843430695
"126",1988-10-13,43,43,1,43,50689,10,287,1988.78187613843,1666,1989,-0.980010178965136,0.198947352645674
"127",1988-11-14,34,34,1,34,50721,11,319,1988.86930783242,1667,1989,-0.731938831314604,0.681370345123569
"128",1988-12-12,29,29,1,29,50749,12,347,1988.94581056466,1668,1989,-0.333941709895852,0.9425937271125
"129",1989-01-09,34,34,1,34,50777,1,9,1989.02237442922,1669,1989,0.140120074884562,0.990134518444006
"130",1989-02-13,60,60,1,60,50812,2,44,1989.11826484018,1670,1989,0.67655912383378,0.736388316010831
"131",1989-03-13,94,94,1,94,50840,3,73,1989.19497716895,1671,1989,0.940832166735974,0.338872887724722
"132",1989-04-11,75,75,1,75,50869,4,102,1989.27442922374,1672,1989,0.988243007648229,-0.152891326877564
"133",1989-05-15,70,70,1,70,50903,5,136,1989.36757990868,1673,1989,0.739293094959599,-0.673383783399228
"134",1989-06-13,119,119,1,119,50932,6,165,1989.44703196347,1674,1989,0.326698223771649,-0.945128705830296
"135",1989-07-10,119,119,1,119,50959,7,192,1989.52100456621,1675,1989,-0.131592799994271,-0.991303856034903
"136",1989-08-15,153,153,1,153,50995,8,228,1989.6196347032,1676,1989,-0.682872155430643,-0.730537897263043
"137",1989-09-26,84,84,1,84,51037,9,270,1989.73470319635,1677,1989,-0.995384733556465,-0.09596474458219
"138",1989-12-11,31,31,1,31,51113,12,346,1989.94292237443,1680,1990,-0.350991067430789,0.936378807205607
"139",1990-01-08,33,33,1,33,51141,1,8,1990.0196347032,1681,1990,0.123055776474966,0.992399756084282
"140",1990-02-12,63,63,1,63,51176,2,43,1990.11552511416,1682,1990,0.663783169944821,0.747925065295986
"141",1990-03-12,54,54,1,54,51204,3,72,1990.19223744292,1683,1990,0.934859632589985,0.355017559218861
"142",1990-04-03,54.2,54.2,1,54.2,51226,4,94,1990.25251141553,1684,1990,0.999875503288842,-0.0157790342823817
"143",1990-05-18,51,51,1,51,51271,5,139,1990.37579908676,1685,1990,0.703547634636064,-0.710648102648561
"144",1990-06-15,55,55,1,55,51299,6,167,1990.45251141553,1686,1990,0.293971769401269,-0.955814102634548
"145",1990-07-13,126,126,1,126,51327,7,195,1990.52922374429,1687,1990,-0.182588137782388,-0.983189489336191
"146",1990-08-10,88,88,1,88,51355,8,223,1990.60593607306,1688,1990,-0.617543738860429,-0.78653654116912
"147",1990-09-19,48.8,48.8,1,48.8,51395,9,263,1990.71552511416,1689,1990,-0.976631188266854,-0.214922130327411
"148",1990-10-15,36,36,1,36,51421,10,289,1990.78675799087,1690,1991,-0.97344771330333,0.228909478756379
"149",1990-11-13,21,21,1,21,51450,11,318,1990.86621004566,1691,1991,-0.74506152302012,0.666995747298991
"150",1990-12-11,21,21,1,21,51478,12,346,1990.94292237443,1692,1991,-0.350991067431874,0.9363788072052
"151",1991-01-09,35,35,1,35,51507,1,9,1991.02237442922,1693,1991,0.14012007488407,0.990134518444076
"152",1991-02-13,51,51,1,51,51542,2,44,1991.11826484018,1694,1991,0.676559123833413,0.736388316011168
"153",1991-03-12,90,90,1,90,51569,3,72,1991.19223744292,1695,1991,0.93485963259022,0.355017559218244
"154",1991-04-17,65,65,1,65,51605,4,108,1991.29086757991,1696,1991,0.967213127363238,-0.253966073041706
"155",1991-05-14,68,68,1,68,51632,5,135,1991.36484018265,1697,1991,0.750774755604147,-0.66055829897711
"156",1991-06-19,114,114,1,114,51668,6,171,1991.46347031963,1698,1991,0.227512816225235,-0.973775086174042
"157",1991-07-16,132,132,1,132,51695,7,198,1991.53744292237,1699,1991,-0.233096628508088,-0.972453578212432
"158",1991-09-11,72,72,1,72,51752,9,255,1991.69360730594,1701,1991,-0.937880639590852,-0.346958075105127
"159",1991-11-06,66.5,66.5,1,66.5,51808,11,311,1991.84703196347,1703,1992,-0.819837129869035,0.572596787004698
"160",1992-01-14,28,28,1,28,51877,1,14,1992.03597449909,1705,1992,0.224114612604163,0.974562794496735
"161",1992-02-27,115,115,1,115,51921,2,58,1992.15619307832,1706,1992,0.831270859747622,0.555867572119879
"162",1992-03-18,79.4,79.4,1,79.4,51941,3,78,1992.21083788707,1707,1992,0.969878985189235,0.243587261752949
"163",1992-04-02,82,82,1,82,51956,4,93,1992.25182149362,1708,1992,0.999934509197573,-0.0114445321358812
"164",1992-04-29,111,111,1,111,51983,4,120,1992.32559198543,1708,1992,0.88931172227044,-0.457301498611566
"165",1992-05-06,82,82,1,82,51990,5,127,1992.34471766849,1709,1992,0.828076375261188,-0.560615301908798
"166",1992-05-13,64,64,1,64,51997,5,134,1992.36384335155,1709,1992,0.754897260642842,-0.655843064973576
"167",1992-05-20,38,38,1,38,52004,5,141,1992.38296903461,1709,1992,0.6708298780809,-0.741611269246877
"168",1992-05-27,65,65,1,65,52011,5,148,1992.40209471767,1709,1992,0.57708677428361,-0.816682836201997
"169",1992-06-03,45,45,1,45,52018,6,155,1992.42122040073,1710,1992,0.475020053812729,-0.879974970368903
"170",1992-06-10,71,71,1,71,52025,6,162,1992.44034608379,1710,1992,0.366101876999822,-0.930574777036863
"171",1992-06-17,49,49,1,49,52032,6,169,1992.45947176685,1710,1992,0.251903226223702,-0.967752429404386
"172",1992-06-24,78,78,1,78,52039,6,176,1992.47859744991,1710,1992,0.134071246825268,-0.990971695243975
"173",1992-07-02,57,57,1,57,52047,7,184,1992.50045537341,1711,1992,-0.00286119159030027,-0.999995906782965
"174",1992-07-08,83,83,1,83,52053,7,190,1992.51684881603,1711,1992,-0.105666603187488,-0.994401613519818
"175",1992-07-15,105.5,105.5,1,105.5,52060,7,197,1992.53597449909,1711,1992,-0.224114612604485,-0.974562794496661
"176",1992-07-22,52,52,1,52,52067,7,204,1992.55510018215,1711,1992,-0.339330102736543,-0.940667359578723
"177",1992-07-29,53,53,1,53,52074,7,211,1992.57422586521,1711,1992,-0.449651261850506,-0.89320419989846
"178",1992-08-05,108,108,1,108,52081,8,218,1992.59335154827,1712,1992,-0.553486871638756,-0.832857900799136
"179",1992-08-12,63,63,1,63,52088,8,225,1992.61247723133,1712,1992,-0.649339258177509,-0.760498867710848
"180",1992-08-19,32,32,1,32,52095,8,232,1992.63160291439,1712,1992,-0.735825893645043,-0.677170771845237
"181",1992-08-26,58,58,1,58,52102,8,239,1992.65072859745,1712,1992,-0.811699337216411,-0.584075496800233
"182",1992-09-15,28.6,28.6,1,28.6,52122,9,259,1992.70537340619,1713,1992,-0.9609456055179,-0.276737318112026
"183",1992-11-17,33,33,1,33,52185,11,322,1992.87750455373,1715,1993,-0.695892249310209,0.718146208894803
"184",1992-12-16,18,18,1,18,52214,12,351,1992.95673952641,1716,1993,-0.268478865028056,0.963285575015658
"185",1992-12-22,32,32,1,32,52220,12,357,1992.97313296903,1716,1993,-0.168009910297603,0.985785306261861
"186",1993-01-06,49,49,1,49,52235,1,6,1993.01415525114,1717,1993,0.0888228547362372,0.996047438868504
"187",1993-01-12,198,198,1,198,52241,1,12,1993.03059360731,1717,1993,0.191043683431539,0.981581535594935
"188",1993-01-13,278,278,1,278,52242,1,13,1993.03333333333,1717,1993,0.207911690817457,0.97814760073387
"189",1993-01-16,232,232,1,232,52245,1,16,1993.04155251142,1717,1993,0.258126159984023,0.966111217992992
"190",1993-01-22,193,193,1,193,52251,1,22,1993.05799086758,1717,1993,0.356358265688723,0.934349392077356
"191",1993-01-23,154,154,1,154,52252,1,23,1993.06073059361,1717,1993,0.372388756226968,0.928076836385723
"192",1993-01-29,56,56,1,56,52258,1,29,1993.07716894977,1717,1993,0.466090526673907,0.884737034911979
"193",1993-02-04,53,53,1,53,52264,2,35,1993.09360730594,1718,1993,0.554824536414133,0.83196738745749
"194",1993-02-11,150,150,1,150,52271,2,42,1993.11278538813,1718,1993,0.650810522779329,0.759240188240649
"195",1993-02-26,180,180,1,180,52286,2,57,1993.15388127854,1718,1993,0.8231092148725,0.567883104513575
"196",1993-03-05,91,91,1,91,52293,3,65,1993.17305936073,1719,1993,0.885404739232638,0.464820877053069
"197",1993-03-12,59,59,1,59,52300,3,72,1993.19223744292,1719,1993,0.934859632590043,0.355017559218709
"198",1993-03-17,66,66,1,66,52305,3,77,1993.20593607306,1719,1993,0.961917958796344,0.273338326154742
"199",1993-03-18,67,67,1,67,52306,3,78,1993.20867579909,1719,1993,0.96648051022973,0.256739991715512
"200",1993-03-26,137,137,1,137,52314,3,86,1993.23059360731,1719,1993,0.992575260551003,0.121632035838046
"201",1993-03-30,113,113,1,113,52318,3,90,1993.24155251142,1719,1993,0.998591739465745,0.0530522183398376
"202",1993-04-01,94,94,1,94,52320,4,92,1993.24703196347,1720,1993,0.999826117595056,0.0186476426069537
"203",1993-04-06,76,76,1,76,52325,4,97,1993.26073059361,1720,1993,0.99772797705558,-0.0673712386748228
"204",1993-04-14,81,81,1,81,52333,4,105,1993.28264840183,1720,1993,0.979033298752636,-0.203700269841579
"205",1993-04-20,72,72,1,72,52339,4,111,1993.29908675799,1720,1993,0.952814010400215,-0.30355470937717
"206",1993-04-27,64,64,1,64,52346,4,118,1993.31826484018,1720,1993,0.909415173430591,-0.415889459272782
"207",1993-05-04,61,61,1,61,52353,5,125,1993.33744292237,1721,1993,0.852827492812728,-0.52219274937781
"208",1993-05-21,85,85,1,85,52370,5,142,1993.38401826484,1721,1993,0.665926257816765,-0.746017572949967
"209",1993-05-25,66,66,1,66,52374,5,146,1993.39497716895,1721,1993,0.61302039644248,-0.790067081674401
"210",1993-06-01,60,60,1,60,52381,6,153,1993.41415525114,1722,1993,0.513602796180167,-0.858028069328687
"211",1993-06-14,147,147,1,147,52394,6,166,1993.4497716895,1722,1993,0.310380982877886,-0.950612247695009
"212",1993-06-29,147,147,1,147,52409,6,181,1993.49086757991,1722,1993,0.0573492048550306,-0.998354179989494
"213",1993-07-13,155,155,1,155,52423,7,195,1993.52922374429,1723,1993,-0.182588137782548,-0.983189489336161
"214",1993-07-15,158,158,1,158,52425,7,197,1993.53470319635,1723,1993,-0.216322902940799,-0.976321874006347
"215",1993-08-04,126,126,1,126,52445,8,217,1993.5894977169,1724,1993,-0.53315948456432,-0.846014754019756
"216",1993-08-25,85,85,1,85,52466,8,238,1993.64703196347,1724,1993,-0.797915511238781,-0.602769306554801
"217",1993-09-07,78,78,1,78,52479,9,251,1993.68264840183,1725,1993,-0.911786591250684,-0.410664354449541
"218",1993-09-14,71.6,71.6,1,71.6,52486,9,258,1993.70182648402,1725,1993,-0.954540132776332,-0.298082429739397
"219",1993-09-29,56,56,1,56,52501,9,273,1993.74292237443,1725,1993,-0.999011371023491,-0.0444553772424048
"220",1993-10-13,76,76,1,76,52515,10,287,1993.78127853881,1726,1994,-0.980750282083005,0.195266188046231
"221",1993-10-27,55,55,1,55,52529,10,301,1993.8196347032,1726,1994,-0.905801928606924,0.423701387927839
"222",1993-11-16,29,29,1,29,52549,11,321,1993.87442922374,1727,1994,-0.709638120617735,0.704566347313104
"223",1993-11-17,32,32,1,32,52550,11,322,1993.87716894977,1727,1994,-0.697405028601426,0.716677211917223
"224",1993-12-27,15,15,1,15,52590,12,362,1993.98675799087,1728,1994,-0.0831060351321603,0.996540710119066
"225",1994-01-04,65,65,1,65,52598,1,4,1994.00867579909,1729,1994,0.0544846602801726,0.998514607701938
"226",1994-01-11,28,28,1,28,52605,1,11,1994.02785388128,1729,1994,0.174119065681594,0.984724606662273
"227",1994-01-12,33,33,1,33,52606,1,12,1994.03059360731,1729,1994,0.191043683432187,0.981581535594809
"228",1994-01-18,29,29,1,29,52612,1,18,1994.04703196347,1729,1994,0.29122829974172,0.9566535827715
"229",1994-02-01,34,34,1,34,52626,2,32,1994.08538812785,1730,1994,0.511138973697872,0.859498080025247
"230",1994-02-16,69,69,1,69,52641,2,47,1994.12648401826,1730,1994,0.713669266048857,0.700482818274143
"231",1994-02-23,81,81,1,81,52648,2,54,1994.14566210046,1730,1994,0.792697922197441,0.609614635769073
"232",1994-03-01,79,79,1,79,52654,3,61,1994.16210045662,1731,1994,0.851325795951112,0.524637388248498
"233",1994-03-18,73.3,73.3,1,73.3,52671,3,78,1994.20867579909,1731,1994,0.966480510229899,0.256739991714874
"234",1994-04-29,51,51,1,51,52713,4,120,1994.32374429224,1732,1994,0.894560669226072,-0.446946539391236
"235",1994-05-18,80,80,1,80,52732,5,139,1994.37579908676,1733,1994,0.703547634635479,-0.71064810264914
"236",1994-05-25,57,57,1,57,52739,5,146,1994.39497716895,1733,1994,0.613020396441958,-0.790067081674806
"237",1994-06-24,142,142,1,142,52769,6,176,1994.47716894977,1734,1994,0.142960224281316,-0.989728434608926
"238",1994-06-28,100,100,1,100,52773,6,180,1994.48812785388,1734,1994,0.0745257340198164,-0.997219090756293
"239",1994-07-12,117,117,1,117,52787,7,194,1994.52648401826,1735,1994,-0.165637094530713,-0.986186773849367
"240",1994-07-26,188,188,1,188,52801,7,208,1994.56484018265,1735,1994,-0.396226116206582,-0.918152963746155
"241",1994-08-23,90,90,1,90,52829,8,236,1994.64155251142,1736,1994,-0.776694376129024,-0.629877643744836
"242",1994-09-13,84,84,1,84,52850,9,257,1994.69908675799,1737,1994,-0.949267708328327,-0.314469104881682
"243",1994-09-29,98,98,1,98,52866,9,273,1994.74292237443,1737,1994,-0.999011371023521,-0.0444553772417449
"244",1994-10-27,60,60,1,60,52894,10,301,1994.8196347032,1738,1995,-0.905801928606644,0.423701387928437
"245",1994-11-16,40,40,1,40,52914,11,321,1994.87442922374,1739,1995,-0.709638120617269,0.704566347313573
"246",1994-11-30,19,19,1,19,52928,11,335,1994.91278538813,1739,1995,-0.520968816802178,0.853575709541772
